event_id,customer_id,product_id,event_type,event_date,time_spent
5997,381,68,remove_from_cart,2013-11-04 16:34:49.172107,146.92
5998,780,69,view,2013-11-05 16:34:49.172107,298.85
5999,839,87,remove_from_cart,2013-11-06 16:34:49.172107,118.26
6000,1,55,remove_from_cart,2013-11-07 16:34:49.172107,256.97
6001,673,69,add_to_cart,2013-11-08 16:34:49.172107,259.39
6002,244,72,add_to_cart,2013-11-09 16:34:49.172107,73.64
6003,887,81,add_to_cart,2013-11-10 16:34:49.172107,32.98
6004,398,1,remove_from_cart,2013-11-11 16:34:49.172107,292.81
6005,251,12,view,2013-11-12 16:34:49.172107,130.64
6006,879,35,view,2013-11-13 16:34:49.172107,5.65
6007,576,78,add_to_cart,2013-11-14 16:34:49.172107,152.21
6008,299,82,add_to_cart,2013-11-15 16:34:49.172107,187.69
6009,760,74,remove_from_cart,2013-11-16 16:34:49.172107,233.95
6010,954,79,view,2013-11-17 16:34:49.172107,283.17
6011,297,33,view,2013-11-18 16:34:49.172107,274.98
6012,977,83,add_to_cart,2013-11-19 16:34:49.172107,282.34
6013,964,98,view,2013-11-20 16:34:49.172107,14.48
6014,500,25,add_to_cart,2013-11-21 16:34:49.172107,214.97
6015,115,16,add_to_cart,2013-11-22 16:34:49.172107,71.63
6016,807,8,remove_from_cart,2013-11-23 16:34:49.172107,60.33
6017,1,35,add_to_cart,2013-11-24 16:34:49.172107,241.09
6018,553,85,remove_from_cart,2013-11-25 16:34:49.172107,128.05
6019,685,83,view,2013-11-26 16:34:49.172107,275.4
6020,600,46,view,2013-11-27 16:34:49.172107,17.52
6021,482,11,add_to_cart,2013-11-28 16:34:49.172107,241.64
6022,610,61,add_to_cart,2013-11-29 16:34:49.172107,45.37
6023,600,44,remove_from_cart,2013-11-30 16:34:49.172107,57.09
6024,763,11,remove_from_cart,2013-12-01 16:34:49.172107,145.82
6025,510,11,view,2013-12-02 16:34:49.172107,121.7
6026,335,22,view,2013-12-03 16:34:49.172107,148.42
6027,465,85,add_to_cart,2013-12-04 16:34:49.172107,282.31
6028,141,91,add_to_cart,2013-12-05 16:34:49.172107,198.93
6029,583,82,remove_from_cart,2013-12-06 16:34:49.172107,90.64
6030,137,62,add_to_cart,2013-12-07 16:34:49.172107,56.01
6031,959,48,remove_from_cart,2013-12-08 16:34:49.172107,128.91
6032,611,94,view,2013-12-09 16:34:49.172107,138.23
6033,663,63,view,2013-12-10 16:34:49.172107,182.38
6034,950,51,add_to_cart,2013-12-11 16:34:49.172107,83.47
6035,687,45,remove_from_cart,2013-12-12 16:34:49.172107,231.42
6036,167,33,add_to_cart,2013-12-13 16:34:49.172107,34.05
6037,343,85,add_to_cart,2013-12-14 16:34:49.172107,170.33
6038,410,60,remove_from_cart,2013-12-15 16:34:49.172107,188.94
6039,769,2,add_to_cart,2013-12-16 16:34:49.172107,66.02
6040,910,13,remove_from_cart,2013-12-17 16:34:49.172107,248.67
6041,736,66,remove_from_cart,2013-12-18 16:34:49.172107,186.55
6042,880,57,add_to_cart,2013-12-19 16:34:49.172107,195.49
6043,842,43,remove_from_cart,2013-12-20 16:34:49.172107,151.83
6044,65,45,view,2013-12-21 16:34:49.172107,273.33
6045,581,31,view,2013-12-22 16:34:49.172107,209.71
6046,67,10,view,2013-12-23 16:34:49.172107,117.64
6047,433,23,view,2013-12-24 16:34:49.172107,75.39
6048,50,86,add_to_cart,2013-12-25 16:34:49.172107,25.96
6049,314,29,view,2013-12-26 16:34:49.172107,53.78
6050,309,97,view,2013-12-27 16:34:49.172107,297.84
6051,603,31,view,2013-12-28 16:34:49.172107,125.0
6052,115,78,view,2013-12-29 16:34:49.172107,270.11
6053,886,74,add_to_cart,2013-12-30 16:34:49.172107,55.32
6054,569,18,view,2013-12-31 16:34:49.172107,130.48
6055,342,11,remove_from_cart,2014-01-01 16:34:49.172107,288.35
6056,530,47,remove_from_cart,2014-01-02 16:34:49.172107,31.88
6057,784,3,add_to_cart,2014-01-03 16:34:49.172107,180.23
6058,642,2,add_to_cart,2014-01-04 16:34:49.172107,276.16
6059,495,54,add_to_cart,2014-01-05 16:34:49.172107,285.16
6060,269,72,view,2014-01-06 16:34:49.172107,254.57
6061,941,31,add_to_cart,2014-01-07 16:34:49.172107,257.5
6062,80,8,view,2014-01-08 16:34:49.172107,197.39
6063,456,43,add_to_cart,2014-01-09 16:34:49.172107,70.02
6064,299,48,remove_from_cart,2014-01-10 16:34:49.172107,220.55
6065,968,2,remove_from_cart,2014-01-11 16:34:49.172107,293.62
6066,822,22,view,2014-01-12 16:34:49.172107,160.15
6067,202,5,add_to_cart,2014-01-13 16:34:49.172107,81.91
6068,503,7,remove_from_cart,2014-01-14 16:34:49.172107,174.17
6069,737,20,view,2014-01-15 16:34:49.172107,208.73
6070,671,92,remove_from_cart,2014-01-16 16:34:49.172107,66.44
6071,716,77,add_to_cart,2014-01-17 16:34:49.172107,217.16
6072,649,2,view,2014-01-18 16:34:49.172107,178.29
6073,485,32,remove_from_cart,2014-01-19 16:34:49.172107,185.64
6074,585,90,add_to_cart,2014-01-20 16:34:49.172107,95.27
6075,560,3,view,2014-01-21 16:34:49.172107,50.8
6076,18,41,remove_from_cart,2014-01-22 16:34:49.172107,188.92
6077,478,42,remove_from_cart,2014-01-23 16:34:49.172107,177.94
6078,992,77,view,2014-01-24 16:34:49.172107,104.71
6079,488,85,add_to_cart,2014-01-25 16:34:49.172107,92.29
6080,983,45,view,2014-01-26 16:34:49.172107,107.44
6081,779,87,remove_from_cart,2014-01-27 16:34:49.172107,149.52
6082,446,71,remove_from_cart,2014-01-28 16:34:49.172107,292.57
6083,340,17,remove_from_cart,2014-01-29 16:34:49.172107,230.25
6084,531,92,add_to_cart,2014-01-30 16:34:49.172107,256.26
6085,612,47,remove_from_cart,2014-01-31 16:34:49.172107,154.17
6086,116,94,remove_from_cart,2014-02-01 16:34:49.172107,160.21
6087,858,69,view,2014-02-02 16:34:49.172107,65.28
6088,74,24,remove_from_cart,2014-02-03 16:34:49.172107,217.71
6089,792,71,view,2014-02-04 16:34:49.172107,129.37
6090,269,34,remove_from_cart,2014-02-05 16:34:49.172107,224.02
6091,637,50,view,2014-02-06 16:34:49.172107,125.67
6092,116,42,view,2014-02-07 16:34:49.172107,37.01
6093,686,33,view,2014-02-08 16:34:49.172107,56.05
6094,693,27,view,2014-02-09 16:34:49.172107,244.41
6095,738,78,add_to_cart,2014-02-10 16:34:49.172107,81.29
6096,669,59,remove_from_cart,2014-02-11 16:34:49.172107,82.98
6097,164,19,add_to_cart,2014-02-12 16:34:49.172107,279.16
6098,583,76,remove_from_cart,2014-02-13 16:34:49.172107,199.0
6099,222,3,view,2014-02-14 16:34:49.172107,38.72
6100,126,71,remove_from_cart,2014-02-15 16:34:49.172107,47.36
6101,657,99,view,2014-02-16 16:34:49.172107,85.35
6102,176,25,remove_from_cart,2014-02-17 16:34:49.172107,180.23
6103,973,15,view,2014-02-18 16:34:49.172107,227.08
6104,664,83,remove_from_cart,2014-02-19 16:34:49.172107,85.98
6105,694,60,remove_from_cart,2014-02-20 16:34:49.172107,261.84
6106,375,83,remove_from_cart,2014-02-21 16:34:49.172107,37.21
6107,991,23,view,2014-02-22 16:34:49.172107,66.24
6108,859,11,remove_from_cart,2014-02-23 16:34:49.172107,291.29
6109,498,59,view,2014-02-24 16:34:49.172107,44.75
6110,85,85,add_to_cart,2014-02-25 16:34:49.172107,266.99
6111,876,34,remove_from_cart,2014-02-26 16:34:49.172107,212.66
6112,383,7,view,2014-02-27 16:34:49.172107,26.56
6113,633,44,view,2014-02-28 16:34:49.172107,147.69
6114,641,91,view,2014-03-01 16:34:49.172107,158.1
6115,463,64,add_to_cart,2014-03-02 16:34:49.172107,279.98
6116,451,23,view,2014-03-03 16:34:49.172107,129.23
6117,518,58,add_to_cart,2014-03-04 16:34:49.172107,136.8
6118,846,20,add_to_cart,2014-03-05 16:34:49.172107,38.18
6119,695,27,view,2014-03-06 16:34:49.172107,193.56
6120,550,60,remove_from_cart,2014-03-07 16:34:49.172107,67.21
6121,929,8,add_to_cart,2014-03-08 16:34:49.172107,27.87
6122,116,67,view,2014-03-09 16:34:49.172107,299.09
6123,614,2,add_to_cart,2014-03-10 16:34:49.172107,84.54
6124,8,22,view,2014-03-11 16:34:49.172107,46.61
6125,218,70,view,2014-03-12 16:34:49.172107,211.35
6126,719,36,add_to_cart,2014-03-13 16:34:49.172107,247.4
6127,590,24,view,2014-03-14 16:34:49.172107,23.9
6128,880,12,add_to_cart,2014-03-15 16:34:49.172107,36.09
6129,404,81,view,2014-03-16 16:34:49.172107,31.6
6130,567,22,remove_from_cart,2014-03-17 16:34:49.172107,18.85
6131,304,83,remove_from_cart,2014-03-18 16:34:49.172107,199.54
6132,467,73,add_to_cart,2014-03-19 16:34:49.172107,178.55
6133,952,76,add_to_cart,2014-03-20 16:34:49.172107,200.53
6134,993,96,add_to_cart,2014-03-21 16:34:49.172107,154.17
6135,740,95,add_to_cart,2014-03-22 16:34:49.172107,246.16
6136,88,81,remove_from_cart,2014-03-23 16:34:49.172107,166.27
6137,10,23,add_to_cart,2014-03-24 16:34:49.172107,276.03
6138,308,74,view,2014-03-25 16:34:49.172107,148.27
6139,434,63,view,2014-03-26 16:34:49.172107,238.24
6140,802,30,add_to_cart,2014-03-27 16:34:49.172107,125.17
6141,164,19,view,2014-03-28 16:34:49.172107,133.39
6142,239,26,add_to_cart,2014-03-29 16:34:49.172107,255.45
6143,317,90,view,2014-03-30 16:34:49.172107,36.76
6144,996,11,view,2014-03-31 16:34:49.172107,171.65
6145,656,20,add_to_cart,2014-04-01 16:34:49.172107,219.27
6146,335,56,add_to_cart,2014-04-02 16:34:49.172107,226.37
6147,18,45,remove_from_cart,2014-04-03 16:34:49.172107,179.49
6148,71,68,add_to_cart,2014-04-04 16:34:49.172107,137.18
6149,175,47,remove_from_cart,2014-04-05 16:34:49.172107,81.93
6150,854,76,add_to_cart,2014-04-06 16:34:49.172107,273.28
6151,800,89,view,2014-04-07 16:34:49.172107,114.09
6152,811,58,remove_from_cart,2014-04-08 16:34:49.172107,240.7
6153,339,10,view,2014-04-09 16:34:49.172107,14.34
6154,936,22,add_to_cart,2014-04-10 16:34:49.172107,73.49
6155,248,71,add_to_cart,2014-04-11 16:34:49.172107,106.95
6156,193,24,add_to_cart,2014-04-12 16:34:49.172107,203.11
6157,419,66,add_to_cart,2014-04-13 16:34:49.172107,99.2
6158,325,96,remove_from_cart,2014-04-14 16:34:49.172107,17.2
6159,306,85,remove_from_cart,2014-04-15 16:34:49.172107,56.29
6160,780,61,add_to_cart,2014-04-16 16:34:49.172107,81.45
6161,204,7,view,2014-04-17 16:34:49.172107,56.93
6162,853,72,remove_from_cart,2014-04-18 16:34:49.172107,65.1
6163,123,38,view,2014-04-19 16:34:49.172107,231.84
6164,570,21,add_to_cart,2014-04-20 16:34:49.172107,126.55
6165,851,8,remove_from_cart,2014-04-21 16:34:49.172107,124.53
6166,447,89,remove_from_cart,2014-04-22 16:34:49.172107,290.15
6167,713,28,remove_from_cart,2014-04-23 16:34:49.172107,136.78
6168,491,92,view,2014-04-24 16:34:49.172107,278.66
6169,433,54,add_to_cart,2014-04-25 16:34:49.172107,93.22
6170,624,31,add_to_cart,2014-04-26 16:34:49.172107,123.18
6171,128,100,remove_from_cart,2014-04-27 16:34:49.172107,121.9
6172,548,89,remove_from_cart,2014-04-28 16:34:49.172107,166.09
6173,746,41,add_to_cart,2014-04-29 16:34:49.172107,177.35
6174,822,37,view,2014-04-30 16:34:49.172107,78.2
6175,47,38,remove_from_cart,2014-05-01 16:34:49.172107,239.11
6176,505,51,view,2014-05-02 16:34:49.172107,151.48
6177,115,76,view,2014-05-03 16:34:49.172107,7.08
6178,416,37,add_to_cart,2014-05-04 16:34:49.172107,179.45
6179,767,31,add_to_cart,2014-05-05 16:34:49.172107,240.43
6180,995,62,view,2014-05-06 16:34:49.172107,78.89
6181,223,18,view,2014-05-07 16:34:49.172107,16.17
6182,636,90,add_to_cart,2014-05-08 16:34:49.172107,243.12
6183,949,6,remove_from_cart,2014-05-09 16:34:49.172107,293.0
6184,503,9,view,2014-05-10 16:34:49.172107,27.59
6185,672,11,remove_from_cart,2014-05-11 16:34:49.172107,281.72
6186,958,95,view,2014-05-12 16:34:49.172107,110.99
6187,933,2,add_to_cart,2014-05-13 16:34:49.172107,282.72
6188,96,29,remove_from_cart,2014-05-14 16:34:49.172107,196.41
6189,107,51,add_to_cart,2014-05-15 16:34:49.172107,267.62
6190,632,69,view,2014-05-16 16:34:49.172107,236.82
6191,613,23,add_to_cart,2014-05-17 16:34:49.172107,13.26
6192,615,100,remove_from_cart,2014-05-18 16:34:49.172107,24.31
6193,678,7,add_to_cart,2014-05-19 16:34:49.172107,160.09
6194,926,56,remove_from_cart,2014-05-20 16:34:49.172107,43.24
6195,698,77,add_to_cart,2014-05-21 16:34:49.172107,141.01
6196,32,62,add_to_cart,2014-05-22 16:34:49.172107,286.62
6197,493,74,remove_from_cart,2014-05-23 16:34:49.172107,91.95
6198,66,100,remove_from_cart,2014-05-24 16:34:49.172107,149.23
6199,179,80,remove_from_cart,2014-05-25 16:34:49.172107,118.36
6200,779,15,view,2014-05-26 16:34:49.172107,190.8
6201,443,53,add_to_cart,2014-05-27 16:34:49.172107,62.18
6202,916,43,remove_from_cart,2014-05-28 16:34:49.172107,81.68
6203,549,83,view,2014-05-29 16:34:49.172107,258.34
6204,201,85,view,2014-05-30 16:34:49.172107,244.34
6205,870,35,remove_from_cart,2014-05-31 16:34:49.172107,237.81
6206,49,79,remove_from_cart,2014-06-01 16:34:49.172107,232.42
6207,787,14,remove_from_cart,2014-06-02 16:34:49.172107,140.53
6208,951,93,view,2014-06-03 16:34:49.172107,220.02
6209,680,69,view,2014-06-04 16:34:49.172107,119.23
6210,263,49,add_to_cart,2014-06-05 16:34:49.172107,34.71
6211,133,18,view,2014-06-06 16:34:49.172107,121.05
6212,810,51,remove_from_cart,2014-06-07 16:34:49.172107,51.81
6213,344,1,add_to_cart,2014-06-08 16:34:49.172107,120.3
6214,176,27,add_to_cart,2014-06-09 16:34:49.172107,92.74
6215,391,64,add_to_cart,2014-06-10 16:34:49.172107,181.75
6216,11,60,add_to_cart,2014-06-11 16:34:49.172107,111.65
6217,201,91,remove_from_cart,2014-06-12 16:34:49.172107,213.15
6218,945,89,add_to_cart,2014-06-13 16:34:49.172107,156.08
6219,926,41,remove_from_cart,2014-06-14 16:34:49.172107,276.25
6220,809,21,view,2014-06-15 16:34:49.172107,31.85
6221,3,14,remove_from_cart,2014-06-16 16:34:49.172107,207.87
6222,214,20,add_to_cart,2014-06-17 16:34:49.172107,203.36
6223,808,92,view,2014-06-18 16:34:49.172107,285.43
6224,307,85,view,2014-06-19 16:34:49.172107,114.61
6225,980,87,view,2014-06-20 16:34:49.172107,95.1
6226,544,11,add_to_cart,2014-06-21 16:34:49.172107,55.86
6227,560,66,remove_from_cart,2014-06-22 16:34:49.172107,83.26
6228,327,84,remove_from_cart,2014-06-23 16:34:49.172107,153.06
6229,764,24,add_to_cart,2014-06-24 16:34:49.172107,252.13
6230,199,89,add_to_cart,2014-06-25 16:34:49.172107,88.86
6231,916,37,view,2014-06-26 16:34:49.172107,51.53
6232,601,86,remove_from_cart,2014-06-27 16:34:49.172107,85.28
6233,109,24,add_to_cart,2014-06-28 16:34:49.172107,34.77
6234,291,15,add_to_cart,2014-06-29 16:34:49.172107,278.38
6235,108,12,remove_from_cart,2014-06-30 16:34:49.172107,262.42
6236,408,95,view,2014-07-01 16:34:49.172107,96.01
6237,552,64,view,2014-07-02 16:34:49.172107,77.86
6238,973,31,view,2014-07-03 16:34:49.172107,272.09
6239,52,53,remove_from_cart,2014-07-04 16:34:49.172107,5.52
6240,112,94,add_to_cart,2014-07-05 16:34:49.172107,182.17
6241,295,84,add_to_cart,2014-07-06 16:34:49.172107,275.22
6242,580,72,add_to_cart,2014-07-07 16:34:49.172107,155.02
6243,189,44,add_to_cart,2014-07-08 16:34:49.172107,5.88
6244,844,30,remove_from_cart,2014-07-09 16:34:49.172107,69.57
6245,721,35,view,2014-07-10 16:34:49.172107,277.12
6246,65,21,view,2014-07-11 16:34:49.172107,10.02
6247,574,63,view,2014-07-12 16:34:49.172107,121.46
6248,465,92,view,2014-07-13 16:34:49.172107,237.97
6249,258,17,add_to_cart,2014-07-14 16:34:49.172107,252.24
6250,646,12,add_to_cart,2014-07-15 16:34:49.172107,145.89
6251,634,18,remove_from_cart,2014-07-16 16:34:49.172107,73.58
6252,331,92,view,2014-07-17 16:34:49.172107,181.91
6253,501,60,add_to_cart,2014-07-18 16:34:49.172107,82.81
6254,683,67,add_to_cart,2014-07-19 16:34:49.172107,80.3
6255,210,15,add_to_cart,2014-07-20 16:34:49.172107,243.24
6256,808,16,view,2014-07-21 16:34:49.172107,50.51
6257,89,22,add_to_cart,2014-07-22 16:34:49.172107,6.63
6258,679,95,view,2014-07-23 16:34:49.172107,104.35
6259,28,63,view,2014-07-24 16:34:49.172107,149.84
6260,238,31,remove_from_cart,2014-07-25 16:34:49.172107,213.0
6261,336,1,remove_from_cart,2014-07-26 16:34:49.172107,235.43
6262,63,75,view,2014-07-27 16:34:49.172107,200.74
6263,960,6,view,2014-07-28 16:34:49.172107,189.82
6264,767,87,view,2014-07-29 16:34:49.172107,201.4
6265,908,9,add_to_cart,2014-07-30 16:34:49.172107,85.1
6266,553,52,add_to_cart,2014-07-31 16:34:49.172107,117.8
6267,500,80,add_to_cart,2014-08-01 16:34:49.172107,186.85
6268,541,62,remove_from_cart,2014-08-02 16:34:49.172107,24.34
6269,791,58,view,2014-08-03 16:34:49.172107,92.12
6270,469,19,add_to_cart,2014-08-04 16:34:49.172107,124.89
6271,592,13,add_to_cart,2014-08-05 16:34:49.172107,162.37
6272,51,32,remove_from_cart,2014-08-06 16:34:49.172107,148.51
6273,112,100,remove_from_cart,2014-08-07 16:34:49.172107,216.85
6274,873,9,view,2014-08-08 16:34:49.172107,144.66
6275,301,49,view,2014-08-09 16:34:49.172107,271.72
6276,90,37,add_to_cart,2014-08-10 16:34:49.172107,117.19
6277,229,31,add_to_cart,2014-08-11 16:34:49.172107,159.98
6278,150,31,add_to_cart,2014-08-12 16:34:49.172107,5.95
6279,755,59,add_to_cart,2014-08-13 16:34:49.172107,96.59
6280,138,55,add_to_cart,2014-08-14 16:34:49.172107,260.64
6281,135,19,remove_from_cart,2014-08-15 16:34:49.172107,103.41
6282,457,63,view,2014-08-16 16:34:49.172107,79.69
6283,601,2,remove_from_cart,2014-08-17 16:34:49.172107,165.34
6284,494,45,view,2014-08-18 16:34:49.172107,28.23
6285,527,96,view,2014-08-19 16:34:49.172107,161.82
6286,333,43,view,2014-08-20 16:34:49.172107,94.58
6287,362,98,remove_from_cart,2014-08-21 16:34:49.172107,118.02
6288,174,1,add_to_cart,2014-08-22 16:34:49.172107,238.45
6289,602,85,view,2014-08-23 16:34:49.172107,200.28
6290,213,61,view,2014-08-24 16:34:49.172107,136.6
6291,343,3,remove_from_cart,2014-08-25 16:34:49.172107,175.37
6292,61,91,remove_from_cart,2014-08-26 16:34:49.172107,231.22
6293,876,44,add_to_cart,2014-08-27 16:34:49.172107,225.01
6294,732,7,add_to_cart,2014-08-28 16:34:49.172107,59.67
6295,61,33,view,2014-08-29 16:34:49.172107,93.77
6296,819,9,remove_from_cart,2014-08-30 16:34:49.172107,107.73
6297,678,30,add_to_cart,2014-08-31 16:34:49.172107,60.32
6298,524,18,add_to_cart,2014-09-01 16:34:49.172107,8.59
6299,216,56,add_to_cart,2014-09-02 16:34:49.172107,56.32
6300,589,90,remove_from_cart,2014-09-03 16:34:49.172107,243.43
6301,744,84,remove_from_cart,2014-09-04 16:34:49.172107,166.05
6302,624,31,remove_from_cart,2014-09-05 16:34:49.172107,105.79
6303,578,72,remove_from_cart,2014-09-06 16:34:49.172107,184.46
6304,694,63,remove_from_cart,2014-09-07 16:34:49.172107,223.25
6305,423,87,view,2014-09-08 16:34:49.172107,109.56
6306,716,50,view,2014-09-09 16:34:49.172107,142.49
6307,423,89,remove_from_cart,2014-09-10 16:34:49.172107,23.94
6308,371,1,view,2014-09-11 16:34:49.172107,181.14
6309,206,82,remove_from_cart,2014-09-12 16:34:49.172107,110.14
6310,286,19,view,2014-09-13 16:34:49.172107,132.89
6311,105,64,view,2014-09-14 16:34:49.172107,129.67
6312,754,53,add_to_cart,2014-09-15 16:34:49.172107,191.56
6313,747,6,remove_from_cart,2014-09-16 16:34:49.172107,173.88
6314,688,17,view,2014-09-17 16:34:49.172107,129.52
6315,723,46,view,2014-09-18 16:34:49.172107,10.0
6316,543,72,add_to_cart,2014-09-19 16:34:49.172107,188.18
6317,747,73,view,2014-09-20 16:34:49.172107,264.48
6318,242,55,add_to_cart,2014-09-21 16:34:49.172107,232.02
6319,491,91,view,2014-09-22 16:34:49.172107,294.58
6320,665,100,add_to_cart,2014-09-23 16:34:49.172107,46.03
6321,708,6,add_to_cart,2014-09-24 16:34:49.172107,70.64
6322,498,70,remove_from_cart,2014-09-25 16:34:49.172107,164.08
6323,435,68,remove_from_cart,2014-09-26 16:34:49.172107,74.59
6324,781,86,view,2014-09-27 16:34:49.172107,15.19
6325,484,40,remove_from_cart,2014-09-28 16:34:49.172107,123.68
6326,447,91,remove_from_cart,2014-09-29 16:34:49.172107,89.86
6327,384,66,remove_from_cart,2014-09-30 16:34:49.172107,82.81
6328,510,9,view,2014-10-01 16:34:49.172107,286.19
6329,170,11,view,2014-10-02 16:34:49.172107,75.34
6330,950,20,remove_from_cart,2014-10-03 16:34:49.172107,43.18
6331,869,43,remove_from_cart,2014-10-04 16:34:49.172107,41.97
6332,323,58,view,2014-10-05 16:34:49.172107,242.87
6333,848,78,remove_from_cart,2014-10-06 16:34:49.172107,215.88
6334,474,26,add_to_cart,2014-10-07 16:34:49.172107,43.2
6335,232,38,view,2014-10-08 16:34:49.172107,69.83
6336,696,94,view,2014-10-09 16:34:49.172107,225.47
6337,359,36,add_to_cart,2014-10-10 16:34:49.172107,86.01
6338,275,99,remove_from_cart,2014-10-11 16:34:49.172107,294.55
6339,942,55,add_to_cart,2014-10-12 16:34:49.172107,164.47
6340,911,6,remove_from_cart,2014-10-13 16:34:49.172107,61.64
6341,32,3,remove_from_cart,2014-10-14 16:34:49.172107,258.35
6342,177,65,view,2014-10-15 16:34:49.172107,99.25
6343,917,64,view,2014-10-16 16:34:49.172107,90.2
6344,65,58,remove_from_cart,2014-10-17 16:34:49.172107,101.6
6345,710,58,add_to_cart,2014-10-18 16:34:49.172107,231.62
6346,27,18,view,2014-10-19 16:34:49.172107,56.1
6347,663,23,remove_from_cart,2014-10-20 16:34:49.172107,117.63
6348,815,96,view,2014-10-21 16:34:49.172107,14.1
6349,479,29,view,2014-10-22 16:34:49.172107,248.85
6350,268,23,view,2014-10-23 16:34:49.172107,105.51
6351,597,36,add_to_cart,2014-10-24 16:34:49.172107,78.21
6352,66,70,add_to_cart,2014-10-25 16:34:49.172107,176.07
6353,133,81,remove_from_cart,2014-10-26 16:34:49.172107,212.97
6354,905,82,add_to_cart,2014-10-27 16:34:49.172107,244.8
6355,916,95,remove_from_cart,2014-10-28 16:34:49.172107,107.6
6356,366,6,remove_from_cart,2014-10-29 16:34:49.172107,244.63
6357,82,34,view,2014-10-30 16:34:49.172107,142.14
6358,893,44,view,2014-10-31 16:34:49.172107,34.84
6359,831,44,add_to_cart,2014-11-01 16:34:49.172107,254.66
6360,982,27,remove_from_cart,2014-11-02 16:34:49.172107,166.55
6361,328,100,remove_from_cart,2014-11-03 16:34:49.172107,182.73
6362,98,52,view,2014-11-04 16:34:49.172107,281.56
6363,585,42,view,2014-11-05 16:34:49.172107,169.95
6364,327,25,view,2014-11-06 16:34:49.172107,6.65
6365,542,74,add_to_cart,2014-11-07 16:34:49.172107,261.83
6366,125,39,remove_from_cart,2014-11-08 16:34:49.172107,89.0
6367,210,39,remove_from_cart,2014-11-09 16:34:49.172107,153.02
6368,987,12,remove_from_cart,2014-11-10 16:34:49.172107,65.44
6369,784,11,view,2014-11-11 16:34:49.172107,92.61
6370,725,3,add_to_cart,2014-11-12 16:34:49.172107,207.56
6371,133,22,add_to_cart,2014-11-13 16:34:49.172107,131.72
6372,503,4,view,2014-11-14 16:34:49.172107,190.0
6373,157,8,add_to_cart,2014-11-15 16:34:49.172107,247.95
6374,559,14,add_to_cart,2014-11-16 16:34:49.172107,105.54
6375,869,84,remove_from_cart,2014-11-17 16:34:49.172107,172.66
6376,875,88,view,2014-11-18 16:34:49.172107,234.39
6377,382,14,view,2014-11-19 16:34:49.172107,215.96
6378,22,92,view,2014-11-20 16:34:49.172107,164.25
6379,974,16,view,2014-11-21 16:34:49.172107,118.1
6380,953,32,remove_from_cart,2014-11-22 16:34:49.172107,125.21
6381,595,64,add_to_cart,2014-11-23 16:34:49.172107,132.77
6382,419,76,add_to_cart,2014-11-24 16:34:49.172107,107.91
6383,472,16,remove_from_cart,2014-11-25 16:34:49.172107,211.23
6384,234,52,add_to_cart,2014-11-26 16:34:49.172107,42.0
6385,572,19,view,2014-11-27 16:34:49.172107,290.4
6386,454,69,remove_from_cart,2014-11-28 16:34:49.172107,234.8
6387,700,12,remove_from_cart,2014-11-29 16:34:49.172107,92.96
6388,570,93,view,2014-11-30 16:34:49.172107,17.55
6389,771,5,view,2014-12-01 16:34:49.172107,214.83
6390,162,42,view,2014-12-02 16:34:49.172107,221.64
6391,301,17,add_to_cart,2014-12-03 16:34:49.172107,289.27
6392,306,72,view,2014-12-04 16:34:49.172107,79.84
6393,2,94,remove_from_cart,2014-12-05 16:34:49.172107,29.4
6394,271,10,add_to_cart,2014-12-06 16:34:49.172107,274.96
6395,421,84,add_to_cart,2014-12-07 16:34:49.172107,81.3
6396,143,16,remove_from_cart,2014-12-08 16:34:49.172107,217.85
6397,700,16,add_to_cart,2014-12-09 16:34:49.172107,22.89
6398,864,42,view,2014-12-10 16:34:49.172107,229.37
6399,853,3,view,2014-12-11 16:34:49.172107,42.47
6400,960,23,view,2014-12-12 16:34:49.172107,210.2
6401,977,86,view,2014-12-13 16:34:49.172107,162.04
6402,994,28,add_to_cart,2014-12-14 16:34:49.172107,286.87
6403,736,45,remove_from_cart,2014-12-15 16:34:49.172107,15.89
6404,879,100,add_to_cart,2014-12-16 16:34:49.172107,91.15
6405,692,68,remove_from_cart,2014-12-17 16:34:49.172107,25.51
6406,535,24,remove_from_cart,2014-12-18 16:34:49.172107,264.36
6407,867,19,view,2014-12-19 16:34:49.172107,180.2
6408,37,75,add_to_cart,2014-12-20 16:34:49.172107,162.82
6409,107,40,view,2014-12-21 16:34:49.172107,43.78
6410,297,46,add_to_cart,2014-12-22 16:34:49.172107,149.26
6411,741,40,add_to_cart,2014-12-23 16:34:49.172107,122.62
6412,825,62,view,2014-12-24 16:34:49.172107,98.15
6413,97,18,add_to_cart,2014-12-25 16:34:49.172107,232.8
6414,281,12,view,2014-12-26 16:34:49.172107,23.08
6415,110,14,remove_from_cart,2014-12-27 16:34:49.172107,195.77
6416,549,82,view,2014-12-28 16:34:49.172107,247.78
6417,552,61,add_to_cart,2014-12-29 16:34:49.172107,272.66
6418,597,12,add_to_cart,2014-12-30 16:34:49.172107,225.05
6419,814,27,remove_from_cart,2014-12-31 16:34:49.172107,88.32
6420,188,6,remove_from_cart,2015-01-01 16:34:49.172107,182.15
6421,752,88,remove_from_cart,2015-01-02 16:34:49.172107,46.71
6422,870,33,view,2015-01-03 16:34:49.172107,39.53
6423,488,80,view,2015-01-04 16:34:49.172107,193.39
6424,354,50,add_to_cart,2015-01-05 16:34:49.172107,256.08
6425,19,12,remove_from_cart,2015-01-06 16:34:49.172107,24.84
