purchase_id,customer_id,product_id,purchase_date,quantity
2603,559,25,2018-03-29 16:34:49.162779,1
2604,763,95,2018-03-30 16:34:49.162779,3
2605,187,67,2018-03-31 16:34:49.162779,4
2606,31,2,2018-04-01 16:34:49.162779,4
2607,260,89,2018-04-02 16:34:49.162779,4
2608,421,49,2018-04-03 16:34:49.162779,1
2609,529,70,2018-04-04 16:34:49.162779,3
2610,551,26,2018-04-05 16:34:49.162779,2
2611,304,72,2018-04-06 16:34:49.162779,4
2612,942,99,2018-04-07 16:34:49.162779,1
2613,986,27,2018-04-08 16:34:49.162779,4
2614,944,89,2018-04-09 16:34:49.162779,2
2615,39,18,2018-04-10 16:34:49.162779,3
2616,489,54,2018-04-11 16:34:49.162779,2
2617,644,1,2018-04-12 16:34:49.162779,3
2618,542,61,2018-04-13 16:34:49.162779,3
2619,670,3,2018-04-14 16:34:49.162779,3
2620,278,68,2018-04-15 16:34:49.162779,4
2621,203,41,2018-04-16 16:34:49.162779,2
2622,66,37,2018-04-17 16:34:49.162779,4
2623,108,51,2018-04-18 16:34:49.162779,2
2624,268,15,2018-04-19 16:34:49.162779,1
2625,222,8,2018-04-20 16:34:49.162779,1
2626,804,38,2018-04-21 16:34:49.162779,2
2627,530,83,2018-04-22 16:34:49.162779,2
2628,90,56,2018-04-23 16:34:49.162779,2
2629,693,47,2018-04-24 16:34:49.162779,2
2630,255,90,2018-04-25 16:34:49.162779,3
2631,455,10,2018-04-26 16:34:49.162779,4
2632,253,78,2018-04-27 16:34:49.162779,3
2633,257,49,2018-04-28 16:34:49.162779,4
2634,383,41,2018-04-29 16:34:49.162779,4
2635,442,83,2018-04-30 16:34:49.162779,4
2636,858,30,2018-05-01 16:34:49.162779,3
2637,599,5,2018-05-02 16:34:49.162779,2
2638,90,95,2018-05-03 16:34:49.162779,3
2639,749,71,2018-05-04 16:34:49.162779,3
2640,390,83,2018-05-05 16:34:49.162779,4
2641,582,31,2018-05-06 16:34:49.162779,1
2642,44,52,2018-05-07 16:34:49.162779,1
2643,712,88,2018-05-08 16:34:49.162779,3
2644,664,98,2018-05-09 16:34:49.162779,4
2645,598,23,2018-05-10 16:34:49.162779,3
2646,19,48,2018-05-11 16:34:49.162779,3
2647,101,40,2018-05-12 16:34:49.162779,2
2648,914,6,2018-05-13 16:34:49.162779,4
2649,607,38,2018-05-14 16:34:49.162779,1
2650,766,41,2018-05-15 16:34:49.162779,1
2651,357,100,2018-05-16 16:34:49.162779,1
2652,542,27,2018-05-17 16:34:49.162779,3
2653,761,75,2018-05-18 16:34:49.162779,4
2654,938,69,2018-05-19 16:34:49.162779,2
2655,33,57,2018-05-20 16:34:49.162779,1
2656,970,17,2018-05-21 16:34:49.162779,4
2657,229,71,2018-05-22 16:34:49.162779,1
2658,524,91,2018-05-23 16:34:49.162779,2
2659,630,47,2018-05-24 16:34:49.162779,4
2660,862,79,2018-05-25 16:34:49.162779,3
2661,155,13,2018-05-26 16:34:49.162779,3
2662,423,11,2018-05-27 16:34:49.162779,1
2663,905,90,2018-05-28 16:34:49.162779,1
2664,246,86,2018-05-29 16:34:49.162779,4
2665,405,92,2018-05-30 16:34:49.162779,2
2666,844,24,2018-05-31 16:34:49.162779,1
2667,759,93,2018-06-01 16:34:49.162779,4
2668,541,73,2018-06-02 16:34:49.162779,2
2669,161,4,2018-06-03 16:34:49.162779,1
2670,747,46,2018-06-04 16:34:49.162779,1
2671,702,18,2018-06-05 16:34:49.162779,4
2672,117,43,2018-06-06 16:34:49.162779,1
2673,271,80,2018-06-07 16:34:49.162779,3
2674,770,33,2018-06-08 16:34:49.162779,2
2675,692,93,2018-06-09 16:34:49.162779,2
2676,487,10,2018-06-10 16:34:49.162779,3
2677,885,73,2018-06-11 16:34:49.162779,4
2678,172,59,2018-06-12 16:34:49.162779,3
2679,950,31,2018-06-13 16:34:49.162779,3
2680,274,28,2018-06-14 16:34:49.162779,2
2681,259,60,2018-06-15 16:34:49.162779,4
2682,135,3,2018-06-16 16:34:49.162779,1
2683,683,55,2018-06-17 16:34:49.162779,3
2684,722,14,2018-06-18 16:34:49.162779,3
2685,748,58,2018-06-19 16:34:49.162779,4
2686,422,89,2018-06-20 16:34:49.162779,3
2687,421,15,2018-06-21 16:34:49.162779,4
2688,186,2,2018-06-22 16:34:49.162779,1
2689,929,24,2018-06-23 16:34:49.162779,4
2690,364,78,2018-06-24 16:34:49.162779,1
2691,955,64,2018-06-25 16:34:49.162779,4
2692,607,71,2018-06-26 16:34:49.162779,3
2693,378,100,2018-06-27 16:34:49.162779,1
2694,523,24,2018-06-28 16:34:49.162779,3
2695,580,27,2018-06-29 16:34:49.162779,1
2696,891,37,2018-06-30 16:34:49.162779,4
2697,722,94,2018-07-01 16:34:49.162779,4
2698,196,91,2018-07-02 16:34:49.162779,4
2699,881,39,2018-07-03 16:34:49.162779,2
2700,98,63,2018-07-04 16:34:49.162779,2
2701,605,79,2018-07-05 16:34:49.162779,1
2702,984,26,2018-07-06 16:34:49.162779,2
2703,22,65,2018-07-07 16:34:49.162779,4
2704,450,4,2018-07-08 16:34:49.162779,2
2705,172,29,2018-07-09 16:34:49.162779,2
2706,383,1,2018-07-10 16:34:49.162779,3
2707,134,50,2018-07-11 16:34:49.162779,1
2708,426,86,2018-07-12 16:34:49.162779,1
2709,25,11,2018-07-13 16:34:49.162779,1
2710,503,74,2018-07-14 16:34:49.162779,2
2711,185,59,2018-07-15 16:34:49.162779,4
2712,85,62,2018-07-16 16:34:49.162779,3
2713,567,81,2018-07-17 16:34:49.162779,1
2714,763,36,2018-07-18 16:34:49.162779,2
2715,144,56,2018-07-19 16:34:49.162779,4
2716,863,90,2018-07-20 16:34:49.162779,3
2717,910,21,2018-07-21 16:34:49.162779,3
2718,679,13,2018-07-22 16:34:49.162779,1
2719,412,9,2018-07-23 16:34:49.162779,1
2720,224,11,2018-07-24 16:34:49.162779,4
2721,220,75,2018-07-25 16:34:49.162779,2
2722,179,70,2018-07-26 16:34:49.162779,4
2723,631,1,2018-07-27 16:34:49.162779,1
2724,433,70,2018-07-28 16:34:49.162779,4
2725,265,77,2018-07-29 16:34:49.162779,2
2726,954,86,2018-07-30 16:34:49.162779,3
2727,429,56,2018-07-31 16:34:49.162779,3
2728,662,31,2018-08-01 16:34:49.162779,3
2729,416,86,2018-08-02 16:34:49.162779,3
2730,453,37,2018-08-03 16:34:49.162779,1
2731,727,47,2018-08-04 16:34:49.162779,1
2732,197,91,2018-08-05 16:34:49.162779,2
2733,554,78,2018-08-06 16:34:49.162779,2
2734,53,47,2018-08-07 16:34:49.162779,2
2735,480,69,2018-08-08 16:34:49.162779,2
2736,443,58,2018-08-09 16:34:49.162779,4
2737,330,36,2018-08-10 16:34:49.162779,2
2738,251,32,2018-08-11 16:34:49.162779,3
2739,807,98,2018-08-12 16:34:49.162779,3
2740,890,64,2018-08-13 16:34:49.162779,3
2741,783,71,2018-08-14 16:34:49.162779,4
2742,967,42,2018-08-15 16:34:49.162779,2
2743,925,48,2018-08-16 16:34:49.162779,3
2744,123,74,2018-08-17 16:34:49.162779,3
2745,879,81,2018-08-18 16:34:49.162779,3
2746,387,30,2018-08-19 16:34:49.162779,3
2747,339,21,2018-08-20 16:34:49.162779,1
2748,778,60,2018-08-21 16:34:49.162779,2
2749,348,13,2018-08-22 16:34:49.162779,2
2750,29,1,2018-08-23 16:34:49.162779,4
2751,975,65,2018-08-24 16:34:49.162779,1
2752,35,33,2018-08-25 16:34:49.162779,4
2753,518,38,2018-08-26 16:34:49.162779,3
2754,396,25,2018-08-27 16:34:49.162779,4
2755,623,26,2018-08-28 16:34:49.162779,3
2756,294,77,2018-08-29 16:34:49.162779,3
2757,589,59,2018-08-30 16:34:49.162779,2
2758,349,92,2018-08-31 16:34:49.162779,2
2759,147,33,2018-09-01 16:34:49.162779,2
2760,67,41,2018-09-02 16:34:49.162779,2
2761,904,30,2018-09-03 16:34:49.162779,2
2762,520,57,2018-09-04 16:34:49.162779,1
2763,122,49,2018-09-05 16:34:49.162779,2
2764,340,48,2018-09-06 16:34:49.162779,4
2765,175,72,2018-09-07 16:34:49.162779,3
2766,900,49,2018-09-08 16:34:49.162779,2
2767,691,47,2018-09-09 16:34:49.162779,1
2768,597,56,2018-09-10 16:34:49.162779,4
2769,451,65,2018-09-11 16:34:49.162779,4
2770,557,12,2018-09-12 16:34:49.162779,3
2771,136,69,2018-09-13 16:34:49.162779,4
2772,855,88,2018-09-14 16:34:49.162779,4
2773,16,6,2018-09-15 16:34:49.162779,4
2774,333,89,2018-09-16 16:34:49.162779,4
2775,195,65,2018-09-17 16:34:49.162779,1
2776,496,25,2018-09-18 16:34:49.162779,3
2777,9,1,2018-09-19 16:34:49.162779,2
2778,828,32,2018-09-20 16:34:49.162779,4
2779,334,3,2018-09-21 16:34:49.162779,1
2780,333,49,2018-09-22 16:34:49.162779,3
2781,327,19,2018-09-23 16:34:49.162779,2
2782,15,60,2018-09-24 16:34:49.162779,3
2783,839,29,2018-09-25 16:34:49.162779,1
2784,614,50,2018-09-26 16:34:49.162779,1
2785,226,2,2018-09-27 16:34:49.162779,1
2786,425,73,2018-09-28 16:34:49.162779,4
2787,790,56,2018-09-29 16:34:49.162779,1
2788,408,17,2018-09-30 16:34:49.162779,2
2789,113,60,2018-10-01 16:34:49.162779,4
2790,997,36,2018-10-02 16:34:49.162779,3
2791,428,61,2018-10-03 16:34:49.162779,2
2792,1,17,2018-10-04 16:34:49.162779,4
2793,266,49,2018-10-05 16:34:49.162779,1
2794,491,76,2018-10-06 16:34:49.162779,3
2795,208,60,2018-10-07 16:34:49.162779,1
2796,622,20,2018-10-08 16:34:49.162779,2
2797,712,50,2018-10-09 16:34:49.162779,2
2798,952,3,2018-10-10 16:34:49.162779,4
2799,369,43,2018-10-11 16:34:49.162779,2
2800,985,57,2018-10-12 16:34:49.162779,3
2801,306,50,2018-10-13 16:34:49.162779,4
2802,12,68,2018-10-14 16:34:49.162779,3
2803,345,81,2018-10-15 16:34:49.162779,1
2804,465,50,2018-10-16 16:34:49.162779,3
2805,700,37,2018-10-17 16:34:49.162779,3
2806,666,46,2018-10-18 16:34:49.162779,2
2807,494,42,2018-10-19 16:34:49.162779,1
2808,368,15,2018-10-20 16:34:49.162779,2
2809,846,33,2018-10-21 16:34:49.162779,1
2810,937,80,2018-10-22 16:34:49.162779,1
2811,420,11,2018-10-23 16:34:49.162779,3
2812,889,20,2018-10-24 16:34:49.162779,2
2813,791,24,2018-10-25 16:34:49.162779,3
2814,171,64,2018-10-26 16:34:49.162779,3
2815,134,80,2018-10-27 16:34:49.162779,3
2816,965,94,2018-10-28 16:34:49.162779,1
2817,427,98,2018-10-29 16:34:49.162779,2
2818,25,65,2018-10-30 16:34:49.162779,2
2819,530,88,2018-10-31 16:34:49.162779,3
2820,190,88,2018-11-01 16:34:49.162779,1
2821,141,73,2018-11-02 16:34:49.162779,2
2822,555,86,2018-11-03 16:34:49.162779,4
2823,846,76,2018-11-04 16:34:49.162779,2
2824,796,17,2018-11-05 16:34:49.162779,3
2825,658,89,2018-11-06 16:34:49.162779,4
2826,315,92,2018-11-07 16:34:49.162779,1
2827,444,61,2018-11-08 16:34:49.162779,4
2828,319,15,2018-11-09 16:34:49.162779,4
2829,441,94,2018-11-10 16:34:49.162779,3
2830,92,51,2018-11-11 16:34:49.162779,2
2831,179,27,2018-11-12 16:34:49.162779,1
2832,56,86,2018-11-13 16:34:49.162779,4
2833,155,74,2018-11-14 16:34:49.162779,3
2834,672,61,2018-11-15 16:34:49.162779,2
2835,111,58,2018-11-16 16:34:49.162779,4
2836,137,31,2018-11-17 16:34:49.162779,3
2837,232,91,2018-11-18 16:34:49.162779,3
2838,992,12,2018-11-19 16:34:49.162779,3
2839,468,46,2018-11-20 16:34:49.162779,1
2840,732,31,2018-11-21 16:34:49.162779,2
2841,481,32,2018-11-22 16:34:49.162779,4
2842,68,32,2018-11-23 16:34:49.162779,2
2843,814,99,2018-11-24 16:34:49.162779,2
2844,249,53,2018-11-25 16:34:49.162779,4
2845,994,61,2018-11-26 16:34:49.162779,2
2846,323,46,2018-11-27 16:34:49.162779,1
2847,922,85,2018-11-28 16:34:49.162779,4
2848,904,74,2018-11-29 16:34:49.162779,4
2849,518,80,2018-11-30 16:34:49.162779,3
2850,976,7,2018-12-01 16:34:49.162779,2
2851,792,4,2018-12-02 16:34:49.162779,4
2852,432,91,2018-12-03 16:34:49.162779,4
2853,487,52,2018-12-04 16:34:49.162779,1
2854,606,89,2018-12-05 16:34:49.162779,3
2855,429,31,2018-12-06 16:34:49.162779,4
2856,269,75,2018-12-07 16:34:49.162779,1
2857,709,84,2018-12-08 16:34:49.162779,4
2858,537,36,2018-12-09 16:34:49.162779,4
2859,148,54,2018-12-10 16:34:49.162779,4
2860,118,54,2018-12-11 16:34:49.162779,1
2861,850,17,2018-12-12 16:34:49.162779,2
2862,367,75,2018-12-13 16:34:49.162779,4
2863,850,30,2018-12-14 16:34:49.162779,4
2864,66,99,2018-12-15 16:34:49.162779,2
2865,970,22,2018-12-16 16:34:49.162779,4
2866,813,43,2018-12-17 16:34:49.162779,3
2867,370,27,2018-12-18 16:34:49.162779,4
2868,175,37,2018-12-19 16:34:49.162779,3
2869,831,46,2018-12-20 16:34:49.162779,2
2870,588,35,2018-12-21 16:34:49.162779,1
2871,495,4,2018-12-22 16:34:49.162779,2
2872,973,80,2018-12-23 16:34:49.162779,4
2873,114,80,2018-12-24 16:34:49.162779,3
2874,111,85,2018-12-25 16:34:49.162779,1
2875,761,26,2018-12-26 16:34:49.162779,4
2876,439,100,2018-12-27 16:34:49.162779,1
2877,715,19,2018-12-28 16:34:49.162779,1
2878,147,81,2018-12-29 16:34:49.162779,4
2879,35,45,2018-12-30 16:34:49.162779,2
2880,999,26,2018-12-31 16:34:49.162779,4
2881,309,22,2019-01-01 16:34:49.162779,4
2882,538,58,2019-01-02 16:34:49.162779,2
2883,750,63,2019-01-03 16:34:49.162779,3
2884,14,28,2019-01-04 16:34:49.162779,4
2885,374,65,2019-01-05 16:34:49.162779,1
2886,557,44,2019-01-06 16:34:49.162779,4
2887,428,100,2019-01-07 16:34:49.162779,4
2888,728,43,2019-01-08 16:34:49.162779,1
2889,233,37,2019-01-09 16:34:49.162779,2
2890,705,66,2019-01-10 16:34:49.162779,3
2891,563,17,2019-01-11 16:34:49.162779,3
2892,939,40,2019-01-12 16:34:49.162779,1
2893,887,38,2019-01-13 16:34:49.162779,2
2894,726,85,2019-01-14 16:34:49.162779,4
2895,663,61,2019-01-15 16:34:49.162779,4
2896,440,9,2019-01-16 16:34:49.162779,4
2897,502,77,2019-01-17 16:34:49.162779,4
2898,275,75,2019-01-18 16:34:49.162779,4
2899,850,61,2019-01-19 16:34:49.162779,1
2900,76,80,2019-01-20 16:34:49.162779,4
2901,439,16,2019-01-21 16:34:49.162779,4
2902,732,2,2019-01-22 16:34:49.162779,2
2903,860,72,2019-01-23 16:34:49.162779,4
2904,956,43,2019-01-24 16:34:49.162779,3
2905,699,42,2019-01-25 16:34:49.162779,1
2906,289,77,2019-01-26 16:34:49.162779,1
2907,915,57,2019-01-27 16:34:49.162779,1
2908,540,81,2019-01-28 16:34:49.162779,3
2909,891,88,2019-01-29 16:34:49.162779,4
2910,692,67,2019-01-30 16:34:49.162779,1
2911,253,30,2019-01-31 16:34:49.162779,3
2912,126,13,2019-02-01 16:34:49.162779,2
2913,177,19,2019-02-02 16:34:49.162779,4
2914,37,7,2019-02-03 16:34:49.162779,3
2915,410,9,2019-02-04 16:34:49.162779,4
2916,611,83,2019-02-05 16:34:49.162779,2
2917,610,54,2019-02-06 16:34:49.162779,3
2918,127,86,2019-02-07 16:34:49.162779,4
2919,483,82,2019-02-08 16:34:49.162779,3
2920,168,61,2019-02-09 16:34:49.162779,1
2921,592,87,2019-02-10 16:34:49.162779,4
2922,294,2,2019-02-11 16:34:49.162779,3
2923,845,50,2019-02-12 16:34:49.162779,1
2924,638,75,2019-02-13 16:34:49.162779,2
2925,343,31,2019-02-14 16:34:49.162779,4
2926,310,33,2019-02-15 16:34:49.162779,4
2927,662,78,2019-02-16 16:34:49.162779,2
2928,528,80,2019-02-17 16:34:49.162779,1
2929,540,11,2019-02-18 16:34:49.162779,2
2930,419,33,2019-02-19 16:34:49.162779,4
2931,444,7,2019-02-20 16:34:49.162779,3
2932,685,31,2019-02-21 16:34:49.162779,1
2933,558,48,2019-02-22 16:34:49.162779,1
2934,840,47,2019-02-23 16:34:49.162779,1
2935,236,78,2019-02-24 16:34:49.162779,2
2936,439,92,2019-02-25 16:34:49.162779,2
2937,214,53,2019-02-26 16:34:49.162779,3
2938,85,80,2019-02-27 16:34:49.162779,3
2939,794,19,2019-02-28 16:34:49.162779,1
2940,744,81,2019-03-01 16:34:49.162779,3
2941,85,90,2019-03-02 16:34:49.162779,2
2942,921,6,2019-03-03 16:34:49.162779,3
2943,489,49,2019-03-04 16:34:49.162779,2
2944,65,73,2019-03-05 16:34:49.162779,3
2945,646,50,2019-03-06 16:34:49.162779,4
2946,663,81,2019-03-07 16:34:49.162779,2
2947,627,95,2019-03-08 16:34:49.162779,4
2948,64,12,2019-03-09 16:34:49.162779,2
2949,343,23,2019-03-10 16:34:49.162779,3
2950,939,54,2019-03-11 16:34:49.162779,4
2951,875,69,2019-03-12 16:34:49.162779,3
2952,919,100,2019-03-13 16:34:49.162779,2
2953,352,59,2019-03-14 16:34:49.162779,4
2954,158,36,2019-03-15 16:34:49.162779,1
2955,589,3,2019-03-16 16:34:49.162779,3
2956,491,58,2019-03-17 16:34:49.162779,2
2957,658,88,2019-03-18 16:34:49.162779,4
2958,855,55,2019-03-19 16:34:49.162779,3
2959,463,57,2019-03-20 16:34:49.162779,4
2960,225,17,2019-03-21 16:34:49.162779,3
2961,917,39,2019-03-22 16:34:49.162779,3
2962,313,90,2019-03-23 16:34:49.162779,3
2963,615,68,2019-03-24 16:34:49.162779,4
2964,919,55,2019-03-25 16:34:49.162779,4
2965,859,45,2019-03-26 16:34:49.162779,3
2966,813,76,2019-03-27 16:34:49.162779,1
2967,940,1,2019-03-28 16:34:49.162779,1
2968,466,21,2019-03-29 16:34:49.162779,1
2969,88,83,2019-03-30 16:34:49.162779,2
2970,883,21,2019-03-31 16:34:49.162779,1
2971,303,52,2019-04-01 16:34:49.162779,4
2972,680,82,2019-04-02 16:34:49.162779,1
2973,435,43,2019-04-03 16:34:49.162779,4
2974,682,52,2019-04-04 16:34:49.162779,2
2975,135,67,2019-04-05 16:34:49.162779,4
2976,50,44,2019-04-06 16:34:49.162779,4
2977,432,32,2019-04-07 16:34:49.162779,4
2978,340,10,2019-04-08 16:34:49.162779,1
2979,347,64,2019-04-09 16:34:49.162779,3
2980,646,79,2019-04-10 16:34:49.162779,4
2981,347,69,2019-04-11 16:34:49.162779,1
2982,649,68,2019-04-12 16:34:49.162779,1
2983,245,28,2019-04-13 16:34:49.162779,1
2984,109,53,2019-04-14 16:34:49.162779,3
2985,825,51,2019-04-15 16:34:49.162779,3
2986,799,53,2019-04-16 16:34:49.162779,3
2987,533,4,2019-04-17 16:34:49.162779,3
2988,90,79,2019-04-18 16:34:49.162779,2
2989,296,17,2019-04-19 16:34:49.162779,3
2990,112,67,2019-04-20 16:34:49.162779,3
2991,813,74,2019-04-21 16:34:49.162779,3
2992,589,47,2019-04-22 16:34:49.162779,4
2993,177,56,2019-04-23 16:34:49.162779,4
2994,343,23,2019-04-24 16:34:49.162779,3
2995,660,18,2019-04-25 16:34:49.162779,2
2996,101,1,2019-04-26 16:34:49.162779,4
2997,758,35,2019-04-27 16:34:49.162779,1
2998,629,64,2019-04-28 16:34:49.162779,4
2999,604,58,2019-04-29 16:34:49.162779,1
3000,401,95,2019-04-30 16:34:49.162779,4
3001,28,59,2019-05-01 16:34:49.162779,3
3002,937,1,2019-05-02 16:34:49.162779,4
3003,962,3,2019-05-03 16:34:49.162779,3
3004,537,67,2019-05-04 16:34:49.162779,3
3005,58,37,2019-05-05 16:34:49.162779,4
3006,498,83,2019-05-06 16:34:49.162779,1
3007,297,29,2019-05-07 16:34:49.162779,1
3008,134,89,2019-05-08 16:34:49.162779,4
3009,331,33,2019-05-09 16:34:49.162779,3
3010,249,100,2019-05-10 16:34:49.162779,1
3011,550,61,2019-05-11 16:34:49.162779,2
3012,902,93,2019-05-12 16:34:49.162779,3
3013,941,90,2019-05-13 16:34:49.162779,4
3014,75,4,2019-05-14 16:34:49.162779,3
3015,654,14,2019-05-15 16:34:49.162779,2
3016,834,91,2019-05-16 16:34:49.162779,2
3017,168,33,2019-05-17 16:34:49.162779,1
3018,771,22,2019-05-18 16:34:49.162779,2
3019,503,48,2019-05-19 16:34:49.162779,3
3020,885,3,2019-05-20 16:34:49.162779,1
3021,355,87,2019-05-21 16:34:49.162779,2
3022,225,85,2019-05-22 16:34:49.162779,1
3023,664,23,2019-05-23 16:34:49.162779,1
3024,531,68,2019-05-24 16:34:49.162779,4
3025,146,21,2019-05-25 16:34:49.162779,1
3026,960,43,2019-05-26 16:34:49.162779,1
3027,241,95,2019-05-27 16:34:49.162779,2
3028,884,85,2019-05-28 16:34:49.162779,3
3029,893,26,2019-05-29 16:34:49.162779,3
3030,344,41,2019-05-30 16:34:49.162779,2
3031,749,99,2019-05-31 16:34:49.162779,3
3032,35,38,2019-06-01 16:34:49.162779,1
3033,702,88,2019-06-02 16:34:49.162779,4
3034,1,11,2019-06-03 16:34:49.162779,1
3035,996,29,2019-06-04 16:34:49.162779,1
3036,153,60,2019-06-05 16:34:49.162779,4
3037,429,67,2019-06-06 16:34:49.162779,2
3038,945,65,2019-06-07 16:34:49.162779,1
3039,508,61,2019-06-08 16:34:49.162779,1
3040,126,19,2019-06-09 16:34:49.162779,2
3041,491,46,2019-06-10 16:34:49.162779,1
3042,482,49,2019-06-11 16:34:49.162779,1
3043,345,22,2019-06-12 16:34:49.162779,3
3044,912,78,2019-06-13 16:34:49.162779,2
3045,738,57,2019-06-14 16:34:49.162779,1
3046,221,14,2019-06-15 16:34:49.162779,1
3047,915,44,2019-06-16 16:34:49.162779,4
3048,919,16,2019-06-17 16:34:49.162779,4
3049,723,97,2019-06-18 16:34:49.162779,4
3050,25,77,2019-06-19 16:34:49.162779,1
3051,528,12,2019-06-20 16:34:49.162779,1
3052,182,55,2019-06-21 16:34:49.162779,4
3053,499,51,2019-06-22 16:34:49.162779,3
3054,841,39,2019-06-23 16:34:49.162779,3
3055,641,33,2019-06-24 16:34:49.162779,3
3056,42,33,2019-06-25 16:34:49.162779,3
3057,915,29,2019-06-26 16:34:49.162779,2
3058,481,69,2019-06-27 16:34:49.162779,4
3059,930,70,2019-06-28 16:34:49.162779,1
3060,848,31,2019-06-29 16:34:49.162779,4
3061,748,80,2019-06-30 16:34:49.162779,3
3062,872,31,2019-07-01 16:34:49.162779,1
3063,439,89,2019-07-02 16:34:49.162779,2
3064,402,46,2019-07-03 16:34:49.162779,4
3065,546,97,2019-07-04 16:34:49.162779,1
3066,345,77,2019-07-05 16:34:49.162779,1
3067,893,52,2019-07-06 16:34:49.162779,3
3068,45,10,2019-07-07 16:34:49.162779,3
3069,646,88,2019-07-08 16:34:49.162779,4
3070,21,74,2019-07-09 16:34:49.162779,2
3071,634,41,2019-07-10 16:34:49.162779,1
3072,70,95,2019-07-11 16:34:49.162779,3
3073,864,77,2019-07-12 16:34:49.162779,4
3074,873,3,2019-07-13 16:34:49.162779,3
3075,48,59,2019-07-14 16:34:49.162779,4
3076,491,52,2019-07-15 16:34:49.162779,3
3077,551,34,2019-07-16 16:34:49.162779,2
3078,287,49,2019-07-17 16:34:49.162779,1
3079,10,28,2019-07-18 16:34:49.162779,3
3080,542,83,2019-07-19 16:34:49.162779,1
3081,756,87,2019-07-20 16:34:49.162779,4
3082,274,96,2019-07-21 16:34:49.162779,2
3083,956,13,2019-07-22 16:34:49.162779,1
3084,600,97,2019-07-23 16:34:49.162779,3
3085,756,98,2019-07-24 16:34:49.162779,1
3086,381,97,2019-07-25 16:34:49.162779,1
3087,329,69,2019-07-26 16:34:49.162779,4
3088,479,67,2019-07-27 16:34:49.162779,2
3089,15,61,2019-07-28 16:34:49.162779,2
3090,516,60,2019-07-29 16:34:49.162779,1
3091,191,71,2019-07-30 16:34:49.162779,1
3092,168,24,2019-07-31 16:34:49.162779,4
3093,521,63,2019-08-01 16:34:49.162779,1
3094,621,86,2019-08-02 16:34:49.162779,4
3095,137,61,2019-08-03 16:34:49.162779,2
3096,154,23,2019-08-04 16:34:49.162779,2
3097,388,30,2019-08-05 16:34:49.162779,4
3098,209,60,2019-08-06 16:34:49.162779,1
3099,272,18,2019-08-07 16:34:49.162779,2
3100,143,96,2019-08-08 16:34:49.162779,3
3101,611,56,2019-08-09 16:34:49.162779,4
3102,889,53,2019-08-10 16:34:49.162779,2
3103,820,7,2019-08-11 16:34:49.162779,2
3104,69,97,2019-08-12 16:34:49.162779,2
3105,247,69,2019-08-13 16:34:49.162779,3
3106,261,92,2019-08-14 16:34:49.162779,3
3107,788,72,2019-08-15 16:34:49.162779,3
3108,79,79,2019-08-16 16:34:49.162779,1
3109,658,52,2019-08-17 16:34:49.162779,4
3110,623,4,2019-08-18 16:34:49.162779,1
3111,770,34,2019-08-19 16:34:49.162779,3
3112,605,69,2019-08-20 16:34:49.162779,4
3113,525,33,2019-08-21 16:34:49.162779,1
3114,772,69,2019-08-22 16:34:49.162779,1
3115,938,38,2019-08-23 16:34:49.162779,1
3116,621,98,2019-08-24 16:34:49.162779,3
3117,330,26,2019-08-25 16:34:49.162779,2
3118,189,1,2019-08-26 16:34:49.162779,4
3119,95,4,2019-08-27 16:34:49.162779,3
3120,617,39,2019-08-28 16:34:49.162779,4
3121,8,54,2019-08-29 16:34:49.162779,3
3122,67,90,2019-08-30 16:34:49.162779,1
3123,496,33,2019-08-31 16:34:49.162779,1
3124,191,33,2019-09-01 16:34:49.162779,2
3125,366,72,2019-09-02 16:34:49.162779,2
3126,768,20,2019-09-03 16:34:49.162779,4
3127,521,16,2019-09-04 16:34:49.162779,2
3128,990,21,2019-09-05 16:34:49.162779,2
3129,117,45,2019-09-06 16:34:49.162779,4
3130,267,90,2019-09-07 16:34:49.162779,3
3131,611,87,2019-09-08 16:34:49.162779,2
3132,485,82,2019-09-09 16:34:49.162779,3
3133,509,62,2019-09-10 16:34:49.162779,1
3134,298,31,2019-09-11 16:34:49.162779,2
3135,909,42,2019-09-12 16:34:49.162779,1
3136,164,12,2019-09-13 16:34:49.162779,1
3137,376,65,2019-09-14 16:34:49.162779,3
3138,653,73,2019-09-15 16:34:49.162779,4
3139,268,3,2019-09-16 16:34:49.162779,2
3140,549,90,2019-09-17 16:34:49.162779,3
3141,74,9,2019-09-18 16:34:49.162779,4
3142,508,51,2019-09-19 16:34:49.162779,1
3143,73,16,2019-09-20 16:34:49.162779,2
3144,308,88,2019-09-21 16:34:49.162779,1
3145,199,78,2019-09-22 16:34:49.162779,1
3146,130,3,2019-09-23 16:34:49.162779,2
3147,758,98,2019-09-24 16:34:49.162779,4
3148,824,97,2019-09-25 16:34:49.162779,4
3149,572,24,2019-09-26 16:34:49.162779,2
3150,791,73,2019-09-27 16:34:49.162779,2
3151,615,13,2019-09-28 16:34:49.162779,3
3152,808,2,2019-09-29 16:34:49.162779,3
3153,832,71,2019-09-30 16:34:49.162779,1
3154,487,21,2019-10-01 16:34:49.162779,2
3155,853,19,2019-10-02 16:34:49.162779,4
3156,151,89,2019-10-03 16:34:49.162779,1
3157,669,47,2019-10-04 16:34:49.162779,1
3158,206,22,2019-10-05 16:34:49.162779,1
3159,986,75,2019-10-06 16:34:49.162779,1
3160,179,33,2019-10-07 16:34:49.162779,4
3161,197,32,2019-10-08 16:34:49.162779,1
